Text	Date	Favorites	Retweets	Tweet_ID
Βάσει της απίστευτα ανακριβούς κάλυψης και αναφοράς της καμπάνιας Trump για τη ρύθμιση του ρεκόρ, είμαστε εδώ: https://www.facebook.com/DonaldTrump/posts/10157164117925725Ã¥ÃŠâ € ^^Ã›_ 	6/13/16 16:38	13536	4581	7.42456e+17
Δεν είμαι οπαδός του Προέδρου Ομπάμα, αλλά για να σας δείξω πόσο ανέντιμο είναι το ψεύτικο Washington Post: https://www.facebook.com/DonaldTrump/posts/10157164046265725Ã¥ÃŠâ € 	6/13/16 16:35	12006	4102	7.42455e+17
ΤΡΟΜΟΚΡΑΤΙΑ, ΜΕΤΑΝΑΣΤΕΥΣΗ ΚΑΙ ΕΘΝΙΚΗ ΛΟΓΟΣ ΑΣΦΑΛΕΙΑΣ - ΔΗΜΟΣΙΕΥΣΗ: http://bit.ly/1OlXbfwNHSpeechÃ¥ÃŠpic.twitter.com/T7yHSdCeU8 	6/13/16 15:26	17536	7881	7.42438e+17
Συγχαρητήρια στους πρωταθλητές #StanleyCup 2016, Πίτσμπουργκ @Penguins! 	6/13/16 14:08	22062	7421	7.42418e+17
Παρακολουθώ το @FoxNews και πόσο δίκαια μεταχειρίζονται εμένα και τα λόγια μου, και @CNN, και τη συνολική παραμόρφωση των λέξεων μου και αυτά που λέω 	6/13/16 11:08	27186	8014	7.42373e+17
Θα πάω στο Νιού Χάμσαϊρ σήμερα, το σπίτι της πρώτης μου νίκης, για να συζητήσω τον τρόμο και τα φρικτά γεγονότα του χθες. 2:30 μ.μ. 	6/13/16 11:03	17569	4569	7.42372e+17
Χτύπησα σκληρά τον Ομπάμα και τη Χάλαρι για το ότι δεν χρησιμοποιούσα τον όρο Radical Islamic Terror. Η Χίλαρι μόλις είπε ότι θα το χρησιμοποιούσε τώρα! 	6/13/16 10:59	32851	9877	7.42371e+17
Αυτό που συνέβη στο Ορλάντο είναι μόνο η αρχή. Η ηγεσία μας είναι αδύναμη και αναποτελεσματική. Το τηλεφώνησα και ζήτησα την απαγόρευση. Πρέπει να είσαι σκληρός 	6/12/16 16:47	73687	28562	7.42096e+17
"""@ WandaWalls20: @realDonaldTrump Παρακαλώ κάντε μας ασφαλείς. Δεν μπορούμε να έχουμε τη Χίλαρι ως πρόεδρο. Θα είμαστε σε τόσα πολλά προβλήματα. "	6/12/16 15:02	31626	9534	7.4207e+17
Αναφέροντας ότι ο δολοφόνος του Ορλάντο φώναξε «Αλλάχ hu Akbar!» καθώς σκότωσε τους clubgoers. Ο δεύτερος άντρας συνελήφθη στο Λος Άντζελες με τουφέκια κοντά στην παρέλαση των Gay. 	6/12/16 14:52	35473	16985	7.42067e+17
Ο Πρόεδρος Ομπάμα θα αναφέρει επιτέλους τις λέξεις ριζική ισλαμική τρομοκρατία; Αν δεν το κάνει, θα πρέπει να παραιτηθεί αμέσως με ντροπή! 	6/12/16 13:58	91287	39269	7.42053e+17
Εκτιμώ τους συνεταίρους που έχουν δίκιο στη ριζοσπαστική ισλαμική τρομοκρατία, δεν θέλω συνέδρια, θέλω σκληρότητα και επαγρύπνηση. Πρέπει να είμαστε έξυπνοι! 	6/12/16 12:43	74069	27821	7.42035e+17
Φρικτό περιστατικό στη Φλόριντα. Προσευχήσου για όλα τα θύματα και τις οικογένειές τους. Πότε θα σταματήσει αυτό; Πότε θα γίνουμε σκληροί, έξυπνοι και προσεκτικοί; 	6/12/16 11:45	79593	30572	7.4202e+17
Η Κλίντον έκανε μια ψεύτικη διαφήμιση για μένα όπου μιμούσα έναν δημοσιογράφο GROVELING αφού άλλαξε την ιστορία του. ΠΟΤΕ δεν θα κοροϊδεύω. Ντροπή! 	6/12/16 9:39	28055	7474	7.41988e+17
Πραγματικά κακά γυρίσματα στο Ορλάντο. Αστυνομία ερευνά πιθανή τρομοκρατία. Πολλοί άνθρωποι νεκροί και τραυματίες. 	6/12/16 8:07	27116	9582	7.41965e+17
Η Goofy Elizabeth Warren, που μερικές φορές αναφέρεται ως Pocahontas, προσποιήθηκε ότι ήταν αμερικανός ιθαγενής για να προωθήσει την καριέρα της. Πολύ ρατσιστικό! 	6/11/16 19:28	37495	12388	7.41774e+17
Ο Riley Rone ήταν ένας υπέροχος νεαρός. Θα του λείψουμε ακριβά. Pic.twitter.com/R0tm44nMao 	6/11/16 18:35	21246	7032	7.41761e+17
Ελάτε μαζί μου την Τρίτη - στο Γκρίνσμπορο της Βόρειας Καρολίνας! # Trump2016 #AmericaΠρώτα http://bit.ly/1Xg2j0YNCÃ¥ÃŠ 	6/11/16 18:35	8288	2605	7.41761e+17
Σας ευχαριστώ Πίτσμπουργκ, Πενσυλβάνια! Θα επιστρέψω σύντομα! # AmericaFirstpic.twitter.com / ttLMgInkdA 	6/11/16 18:10	14731	4168	7.41755e+17
Σας ευχαριστούμε για τους εκπληκτικούς μας αστυνομικούς! # AmericaFirstpic.twitter.com / qWaTT9jsQD 	6/11/16 17:32	18790	6438	7.41745e+17
Ευχαριστώ Τάμπα, Φλόριντα!  #AmericaFirst # TrumpTrainpic.twitter.com / fY4QVoSSfj 	6/11/16 17:29	11617	3483	7.41744e+17
Θλιβερή υπόθεση- @USATODAY έκανε άρθρο που λέει ότι δεν πληρώνω λογαριασμούς- ψεύτικα, μόνο δεν πληρώνω όταν η εργασία είναι κακή, κακή ή δεν έχει γίνει! Πρέπει να κάνουν το ίδιο! 	6/11/16 14:21	17717	5288	7.41697e+17
Στο Τάμπα της Φλόριντα - σας ευχαριστώ όλους τους εξαιρετικούς εθελοντές μας που θέλουν να #MakeAmericaGreatAgain! Pic.twitter.com/04qqpGylT7 	6/11/16 10:58	20639	5331	7.41646e+17
Ο Ντον Κινγκ, και πολλοί άλλοι Αφρικανοί Αμερικανοί που με γνωρίζουν καλά και με υποστήριξαν, δεν θα το είχαν κάνει αν νόμιζαν ότι ήμουν ρατσιστής! 	6/11/16 8:00	28939	9829	7.41601e+17
Ο Mitt Romney είχε την ευκαιρία να νικήσει έναν αποτυχημένο πρόεδρο, αλλά πνίγηκε σαν σκύλος. Τώρα με αποκαλεί ρατσιστικό, αλλά είμαι το λιγότερο ρατσιστικό άτομο που υπάρχει 	6/11/16 7:18	34187	10974	7.4159e+17
Ευχαριστώ Ρίτσμοντ, Βιρτζίνια!  # Trump2016pic.twitter.com / SxU4yzCLQf 	6/11/16 0:30	14550	4324	7.41488e+17
Σας ευχαριστώ @FaithandFreedom Coalition! Μια τιμή που σας συνδέει σήμερα- για να συζητήσετε τις κοινές μας αξίες.  # RTM2016 # Trump2016pic.twitter.com / Ye6IhOW6ZM 	6/10/16 17:24	14951	4329	7.41381e+17
Πηγαίνοντας στο Ρίτσμοντ της Βιρτζίνια τώρα. Ελάτε μαζί μου απόψε! # Τραμπ2016  Εισιτήρια: http://bit.ly/24CqaabVIRGINIAÃ¥ÃŠ 	6/10/16 16:39	9156	2436	7.41369e+17
#FlashbackFriday # CrookedHillarypic.twitter.com / pvrBb7v4NG 	6/10/16 15:27	22287	11281	7.41351e+17
Σπάνια συμφωνώ με τον Πρόεδρο Ομπάμα - ωστόσο είναι 100% σωστός για τον στραβό Χίλαρι Κλίντον. Εξαιρετική διαφήμιση! Https: //amp.twimg.com/v/00d3ec5a-8ed2-4ad1-b5bb-df95de668baeÃ¥ÃŠâ € 	6/10/16 12:49	44930	26015	7.41311e+17
ΒΙΝΤΕΟ 2004:  Ο Ποκαχόντας περιγράφει την Κροατική Χίλαρι Κλίντον ως Εταιρεία Μαριονέτα Δωρητών. Ωρα για αλλαγή! # Trump2016http: //truthfeed.com/shock-video-2004-elizabeth-warren-describes-hillary-as-a-corpor-donor-puppet/6677/Ã¥ÃŠâ € Ã ›_ 	6/10/16 12:12	19281	9953	7.41302e+17
Πηγαίνοντας στο D.C. για να μιλήσετε στο Faith and Freedom Coalition και να επισκεφθείτε το OPO. 	6/10/16 11:55	11196	2606	7.41298e+17
"""Ο Ντόναλντ Τραμπ σχεδιάζει να συνεχίσει το GOP  Legacy Of Leading On Womenâ € ™, ›Πολιτικά δικαιώματα κατά των ρατσιστών, των σεξιστών δημοκρατών» http://www.breitbart.com/2016-presidential-race/2016/06/10/exclusive-donald-trump-plans-continue -gop-κληρονομιά-κορυφαία-γυναικεία-πολιτικά δικαιώματα-ρατσιστική-σεξιστική-δημοκράτες / Ã ¥ ÃŠâ € ° Ã ›_ "	6/10/16 11:36	10677	4099	7.41293e+17
Ο μεγάλος υποστηρικτής του μποξ, ο Don King, με ενέκρινε. Ομορφη! 	6/10/16 11:10	19545	5362	7.41286e+17
Ελα μαζί μου!  6/10: Richmond, VA - 8μμ  6/11: Τάμπα, FL - 11πμ  6/11: Πίτσμπουργκ, PA - 3 μ.μ.  6/13: Πόρτσμουθ, NH - 2:30 μ.μ.  https://www.donaldjtrump.com/scheduleÃ¥ÃŠ 	6/10/16 9:13	8971	3201	7.41257e+17
"""@Ausbiz: RECORD 14 εκατομμύρια πρωταρχικές ψήφοι / νίκησε 16 αντιπάλους / χρηματοδοτούμενη δική του καμπάνια. Θα είσαι ένας υπέροχος POTUS & #MakeAmericaGreatAgain"" "	6/10/16 8:23	11475	3465	7.41244e+17
"""@FoxNews:. @ JamesRosenFNC:"" Ποτέ άλλοτε ένας πρόεδρος δεν ενέκρινε κάποιον υπό έρευνα από το @TheJusticeDept. ""Pic.twitter.com/fX5bs8fzac "	6/10/16 8:20	28958	14125	7.41244e+17
Ο Pocahontas είναι και πάλι! Ο Goofy Elizabeth Warren, ένας από τους λιγότερο παραγωγικούς γερουσιαστές των ΗΠΑ, έχει ένα άσχημο στόμα. Ελπίζω να είναι V.P. επιλογή. 	6/10/16 8:07	29801	9701	7.4124e+17
"""@FreemarketSara: Ιστορικές 13 εκατομμύρια πρώτες ψήφοι του Τραμπ - Ένα ρεκόρ ... Συγχαρητήρια @realDonaldTrump pic.twitter.com/zdOEle8wOL"" "	6/9/16 22:31	19980	7306	7.41095e+17
Ελα μαζί μου! # Τραμπ2016  6/10: Ρίτσμοντ  http://bit.ly/24CqaabVIRGINIAÃ¥ÃŠ  6/11: Τάμπα  http://bit.ly/218EcgcFLORIDAÃ¥ÃŠ  6/11: Πίτσμπουργκ  http://bit.ly/1tlGuksPENNSYLVANIAÃ¥ÃŠâ € ^^Ã›_ 	6/9/16 22:29	9029	3377	7.41095e+17
Ευχαριστώ Roseanne, εκτιμήθηκε πολύ. Http://thehill.com/blogs/blog-briefing-room/news/282864-roseanne-barr-we-would-be-so-lucky-if-trump-wonÃ¥ÃŠ â € Ã ›_ 	6/9/16 17:15	21366	7075	7.41016e+17
Πόσο καιρό χρειάστηκε να το σκεφτεί το προσωπικό 823 ατόμων - και πού είναι τα 33.000 μηνύματα ηλεκτρονικού ταχυδρομείου που διαγράψατε; https: //twitter.com/hillaryclinton/status/740973710593654784Ã¥ÃŠâ € 	6/9/16 16:40	291140	169943	7.41007e+17
Ένα μήνυμα συλλυπητηρίων και υποστήριξης σχετικά με τις τρομοκρατικές επιθέσεις στο Τελ Αβίβ:  http://bit.ly/1YgDnwmTelAvivMessageÃ¥ÃŠâ € ^^Ã›_ 	6/9/16 15:26	15652	5029	7.40989e+17
Ο Ομπάμα μόλις ενέκρινε τον Κροάτη Χίλαρι Θέλει τέσσερα ακόμη χρόνια του Ομπάμα ° ›Ã“ αλλά κανείς άλλος δεν το κάνει! 	6/9/16 14:22	83258	36142	7.40972e+17
Η στριμμένη Χίλαρι Κλίντον θα είναι καταστροφή στις θέσεις εργασίας, την οικονομία, το εμπόριο, την υγειονομική περίθαλψη, τον στρατό, τα όπλα και σχεδόν όλα τα άλλα. Ομπάμα συν! 	6/9/16 8:29	34434	12327	7.40883e+17
Όπως ήταν αναμενόμενο, τα μέσα ενημέρωσης είναι πολύ εναντίον μου. Η ανεντιμότητα τους είναι καταπληκτική, αλλά, όπως και οι μεγάλες μας νίκες στα πρωταθλήματα, θα κερδίσουμε! 	6/9/16 8:11	33644	9683	7.40879e+17
"""@KathyCeurter: @realDonaldTrump παρακαλώ, κύριε.Trump, κάντε το @SenatorJeffSessions τον VP σας. Είναι ένας τέλειος σύντροφος."" Είναι υπέροχος! "	6/8/16 21:49	10515	3089	7.40722e+17
Ο Bernie Sanders πρέπει πραγματικά να αντιπαθεί τον Crooked Hillary μετά τον τρόπο που τον έπαιξε. Πολλοί από τους υποστηρικτές του, λόγω του εμπορίου, θα έρθουν σε μένα. 	6/8/16 21:46	24898	7516	7.40722e+17
"""@mabynshingleton: JohnKasich, οι ψηφοφόροι μίλησαν. Θέλουμε το @realDonaldTrump. ΣΥΜΦΩΝΗΣσατε να υποστηρίξετε το NOMINEE. Ελάτε στο σκάφος ή φύγετε από το @GOP"" "	6/8/16 21:00	13146	4130	7.4071e+17
"""@Dale_Dangler: @realDonaldTrump Θα είσαι ο μεγαλύτερος πρόεδρος που έχει δει ποτέ ο κόσμος"" Ευχαριστώ. "	6/8/16 20:56	11372	2989	7.40709e+17
Θα είχα πολλά εκατομμύρια ψήφους περισσότερο από τη στραβό Χίλαρι Κλίντον εκτός από το γεγονός ότι είχα 16 αντιπάλους, είχε έναν! 	6/8/16 20:54	21858	5978	7.40709e+17
"""@nauthizjane: @realDonaldTrump Συγχαρητήρια κύριε Τραμπ."" Ευχαριστώ! "	6/8/16 20:49	8260	1757	7.40707e+17
"""@ setfire2flames: Ο γερουσιαστής Σάντερς ξόδεψε περισσότερα από τα @realDonaldTrump που έχουν χάσει ακόμη."" "	6/8/16 20:49	7699	2040	7.40707e+17
ΚΑΝΕΤΕ ΤΗΝ ΑΜΕΡΙΚΗ ΜΕΓΑΛΥΤΕΡΗ ΑΠΟ!  #AmericaFirst # Trump2016https: //amp.twimg.com/v/8e763c35-d35d-4c6b-bf41-a527ab4cfb64Ã¥ÃŠâ € 	6/8/16 16:27	18939	7758	7.40641e+17
"""@ lovusa4: @RichardWeaving Why @foxandfriends @NewDay ΠΟΥ ΕΙΝΑΙ Η ΕΚΘΕΣΗ @realDonaldTrump <ΠΕΡΙΣΣΟΤΕΡΕΣ ΨΗΦΟΦΟΡΙΕΣ ΠΡΟΕΔΡΟΥ ΣΤΗΝ ΙΣΤΟΡΙΑ ΤΩΝ ΗΠΑ"" "	6/8/16 8:44	11001	3931	7.40525e+17
"""@mariadaq: ΙΣΤΟΡΙΚΟ !! αυτό που είναι ιστορικό είναι το εθνικό χρέος ΜΑΣ, η ανεργία ρεκόρ και η κρίση τσέπης! ΟΙ ΑΝΘΡΩΠΟΙ ΧΡΕΙΑΖΟΥΝ ΤΡΑΜΠ22 κάνουν τις ΗΠΑ ΠΟΛΥ! "	6/8/16 8:14	13297	4661	7.40517e+17
"""@sara_wejesa: @realDonaldTrump Υπέροχη ομιλία !!!!!!!"" Ευχαριστώ! "	6/8/16 8:13	7292	1609	7.40517e+17
"""@jimhewitt:. @FrankCaliendo το @realDonaldTrump στο @MikeAndMike είναι φοβερό."" Η νούμερο ένα προεδρία όλων των εποχών "" "	6/8/16 8:11	7168	1715	7.40517e+17
"""@JoeDeFranco: Το κορυφαίο hack του RINO για το MSNBC Joey Scarborough στον αέρα και αποκαλώντας τον επόμενο Πρόεδρο Trump ρατσιστικό και φανατικό. Ντροπή σου"" "	6/8/16 8:10	9460	2794	7.40516e+17
